0,1,2,3,4,5,6
746,130,-21.726,-120.,101.28,4314,0.1097
746,123,-22.197,-120.,101.87,4314,0.10977
747,133,-21.51,-120.,98.163,4314,0.10923
747,138,-21.019,-120.,97.611,4314,0.10912
747,125,-21.878,-120.,97.108,4314,0.10903
748,119,-22.44,-120.,99.25,4314,0.10942
748,123,-22.197,-120.,101.87,4314,0.10977
748,107,-23.785,-120.,100.93,4314,0.10966
749,119,-22.44,-120.,99.25,4314,0.10942
749,107,-23.785,-120.,100.93,4314,0.10966
749,110,-23.545,-120.,96.143,4314,0.10885
750,119,-22.44,-120.,99.25,4314,0.10942
750,110,-23.545,-120.,96.143,4314,0.10885
750,125,-21.878,-120.,97.108,4314,0.10903
751,119,-22.44,-120.,99.25,4314,0.10942
751,125,-21.878,-120.,97.108,4314,0.10903
751,133,-21.51,-120.,98.163,4314,0.10923
752,119,-22.44,-120.,99.25,4314,0.10942
752,133,-21.51,-120.,98.163,4314,0.10923
752,130,-21.726,-120.,101.28,4314,0.1097
753,119,-22.44,-120.,99.25,4314,0.10942
753,130,-21.726,-120.,101.28,4314,0.1097
753,123,-22.197,-120.,101.87,4314,0.10977
754,140,-20.794,-120.,100.22,4314,0.10956
754,138,-21.019,-120.,97.611,4314,0.10912
754,153,-19.369,-120.,98.573,4314,0.10929
755,140,-20.794,-120.,100.22,4314,0.10956
755,153,-19.369,-120.,98.573,4314,0.10929
755,151,-19.781,-120.,103.3,4314,0.10993
756,140,-20.794,-120.,100.22,4314,0.10956
756,151,-19.781,-120.,103.3,4314,0.10993
756,136,-21.358,-120.,102.37,4314,0.10983
757,140,-20.794,-120.,100.22,4314,0.10956
757,136,-21.358,-120.,102.37,4314,0.10983
757,130,-21.726,-120.,101.28,4314,0.1097
758,140,-20.794,-120.,100.22,4314,0.10956
758,130,-21.726,-120.,101.28,4314,0.1097
758,133,-21.51,-120.,98.163,4314,0.10923
759,140,-20.794,-120.,100.22,4314,0.10956
759,133,-21.51,-120.,98.163,4314,0.10923
759,138,-21.019,-120.,97.611,4314,0.10912
760,171,-16.855,-120.,100.05,4318,0.10956
760,153,-19.369,-120.,98.573,4318,0.10929
760,151,-19.781,-120.,103.3,4318,0.10993
761,221,-8.7706,-120.,146.81,4331,0.10215
761,229,-7.1945,-120.,148.83,4331,0.1021
761,217,-9.7773,-120.,147.68,4331,0.10216
762,221,-8.7706,-120.,146.81,4331,0.10215
762,217,-9.7773,-120.,147.68,4331,0.10216
762,212,-10.674,-120.,146.2,4331,0.10225
763,221,-8.7706,-120.,146.81,4331,0.10215
763,212,-10.674,-120.,146.2,4331,0.10225
763,215,-9.8754,-120.,144.75,4331,0.10231
764,221,-8.7706,-120.,146.81,4331,0.10215
764,215,-9.8754,-120.,144.75,4331,0.10231
764,224,-8.3944,-120.,145.41,4331,0.10217
765,221,-8.7706,-120.,146.81,4331,0.10215
765,224,-8.3944,-120.,145.41,4331,0.10217
765,233,-6.7075,-120.,147.97,4331,0.10206
766,221,-8.7706,-120.,146.81,4331,0.10215
766,233,-6.7075,-120.,147.97,4331,0.10206
766,229,-7.1945,-120.,148.83,4331,0.1021
767,215,-9.8754,-120.,144.75,4331,0.10231
767,212,-10.674,-120.,146.2,4331,0.10225
767,197,-12.295,-120.,143.44,4331,0.10258
768,229,-7.1945,-120.,148.83,4331,0.1021
768,226,-8.113,-120.,150.47,4331,0.10215
768,217,-9.7773,-120.,147.68,4331,0.10216
769,233,-6.7075,-120.,147.97,4331,0.10206
769,224,-8.3944,-120.,145.41,4331,0.10217
769,240,-5.7995,-120.,146.33,4331,0.10198
770,486,29.388,-120.,135.79,4390,9.9202e-002
770,479,29.242,-120.,133.19,4390,9.9097e-002
770,460,27.061,-120.,136.97,4390,9.9292e-002
771,486,29.388,-120.,135.79,4390,9.9202e-002
771,460,27.061,-120.,136.97,4390,9.9292e-002
771,476,28.693,-120.,137.9,4390,9.9377e-002
772,486,29.388,-120.,135.79,4390,9.9202e-002
772,476,28.693,-120.,137.9,4390,9.9377e-002
772,492,29.517,-120.,137.53,4390,9.9339e-002
773,486,29.388,-120.,135.79,4390,9.9202e-002
773,492,29.517,-120.,137.53,4390,9.9339e-002
773,512,30.952,-120.,135.04,4390,9.9163e-002
774,486,29.388,-120.,135.79,4390,9.9202e-002
774,512,30.952,-120.,135.04,4390,9.9163e-002
774,509,30.864,-120.,134.14,4390,9.9125e-002
775,486,29.388,-120.,135.79,4390,9.9202e-002
775,509,30.864,-120.,134.14,4390,9.9125e-002
775,479,29.242,-120.,133.19,4390,9.9097e-002
776,513,31.043,-120.,136.75,4390,9.9272e-002
776,550,33.344,-120.,135.59,4390,9.9202e-002
776,514,31.189,-120.,139.32,4390,9.9538e-002
777,513,31.043,-120.,136.75,4390,9.9272e-002
777,514,31.189,-120.,139.32,4390,9.9538e-002
777,493,29.543,-120.,138.38,4390,9.9427e-002
778,513,31.043,-120.,136.75,4390,9.9272e-002
778,493,29.543,-120.,138.38,4390,9.9427e-002
778,492,29.517,-120.,137.53,4390,9.9339e-002
779,513,31.043,-120.,136.75,4390,9.9272e-002
779,492,29.517,-120.,137.53,4390,9.9339e-002
779,512,30.952,-120.,135.04,4390,9.9163e-002
780,513,31.043,-120.,136.75,4390,9.9272e-002
780,512,30.952,-120.,135.04,4390,9.9163e-002
780,521,31.71,-120.,134.63,4390,9.9147e-002
781,513,31.043,-120.,136.75,4390,9.9272e-002
781,521,31.71,-120.,134.63,4390,9.9147e-002
781,550,33.344,-120.,135.59,4390,9.9202e-002
782,492,29.517,-120.,137.53,4390,9.9339e-002
782,476,28.693,-120.,137.9,4390,9.9377e-002
782,493,29.543,-120.,138.38,4390,9.9427e-002
783,512,30.952,-120.,135.04,4390,9.9163e-002
783,521,31.71,-120.,134.63,4390,9.9147e-002
783,509,30.864,-120.,134.14,4390,9.9125e-002
784,476,28.693,-120.,137.9,4408,9.9377e-002
784,458,26.876,-120.,140.1,4408,9.9652e-002
784,460,27.061,-120.,136.97,4408,9.9292e-002
785,473,28.593,-120.,142.76,4408,0.10007
785,452,26.586,-120.,144.91,4408,0.10051
785,454,26.788,-120.,141.73,4408,9.9901e-002
786,469,28.326,-120.,140.43,4408,9.9693e-002
786,473,28.593,-120.,142.76,4408,0.10007
786,454,26.788,-120.,141.73,4408,9.9901e-002
787,469,28.326,-120.,140.43,4408,9.9693e-002
787,454,26.788,-120.,141.73,4408,9.9901e-002
787,458,26.876,-120.,140.1,4408,9.9652e-002
788,469,28.326,-120.,140.43,4408,9.9693e-002
788,458,26.876,-120.,140.1,4408,9.9652e-002
788,476,28.693,-120.,137.9,4408,9.9377e-002
789,469,28.326,-120.,140.43,4408,9.9693e-002
789,476,28.693,-120.,137.9,4408,9.9377e-002
789,493,29.543,-120.,138.38,4408,9.9427e-002
790,469,28.326,-120.,140.43,4408,9.9693e-002
790,493,29.543,-120.,138.38,4408,9.9427e-002
790,488,29.463,-120.,141.7,4408,9.9886e-002
791,469,28.326,-120.,140.43,4408,9.9693e-002
791,488,29.463,-120.,141.7,4408,9.9886e-002
791,473,28.593,-120.,142.76,4408,0.10007
792,514,31.189,-120.,139.32,4408,9.9538e-002
792,488,29.463,-120.,141.7,4408,9.9886e-002
792,493,29.543,-120.,138.38,4408,9.9427e-002
793,390,18.671,-120.,94.527,4474,0.10667
793,388,18.369,-120.,95.895,4474,0.10651
793,373,16.06,-120.,94.294,4474,0.10675
794,390,18.671,-120.,94.527,4474,0.10667
794,373,16.06,-120.,94.294,4474,0.10675
794,377,16.533,-120.,93.457,4474,0.10681
795,390,18.671,-120.,94.527,4474,0.10667
795,377,16.533,-120.,93.457,4474,0.10681
795,397,19.897,-120.,93.386,4474,0.10679
796,390,18.671,-120.,94.527,4474,0.10667
796,397,19.897,-120.,93.386,4474,0.10679
796,409,21.067,-120.,94.197,4474,0.10669
797,390,18.671,-120.,94.527,4474,0.10667
797,409,21.067,-120.,94.197,4474,0.10669
797,401,20.101,-120.,95.931,4474,0.10646
798,390,18.671,-120.,94.527,4474,0.10667
798,401,20.101,-120.,95.931,4474,0.10646
798,388,18.369,-120.,95.895,4474,0.10651
799,397,19.897,-120.,93.386,4474,0.10679
799,377,16.533,-120.,93.457,4474,0.10681
799,381,17.43,-120.,91.87,4474,0.10692
800,388,18.369,-120.,95.895,4474,0.10651
800,365,15.169,-120.,95.872,4474,0.10664
800,373,16.06,-120.,94.294,4474,0.10675
801,401,20.101,-120.,95.931,4474,0.10646
801,409,21.067,-120.,94.197,4474,0.10669
801,431,23.352,-120.,95.976,4474,0.10641
802,406,20.74,-120.,93.354,4475,0.10679
802,398,19.897,-120.,93.386,4475,0.10679
802,410,21.067,-120.,94.197,4475,0.10669
803,400,20.015,-120.,91.744,4475,0.10695
803,392,18.881,-120.,89.348,4475,0.10707
803,381,17.43,-120.,91.87,4475,0.10692
804,400,20.015,-120.,91.744,4475,0.10695
804,381,17.43,-120.,91.87,4475,0.10692
804,398,19.897,-120.,93.386,4475,0.10679
805,400,20.015,-120.,91.744,4475,0.10695
805,398,19.897,-120.,93.386,4475,0.10679
805,406,20.74,-120.,93.354,4475,0.10679
806,400,20.015,-120.,91.744,4475,0.10695
806,406,20.74,-120.,93.354,4475,0.10679
806,416,21.743,-120.,91.638,4475,0.10698
807,400,20.015,-120.,91.744,4475,0.10695
807,416,21.743,-120.,91.638,4475,0.10698
807,412,21.398,-120.,90.871,4475,0.10704
808,400,20.015,-120.,91.744,4475,0.10695
808,412,21.398,-120.,90.871,4475,0.10704
808,392,18.881,-120.,89.348,4475,0.10707
809,421,22.376,-120.,93.382,4475,0.10679
809,441,24.832,-120.,93.474,4475,0.10681
809,431,23.352,-120.,95.976,4475,0.10641
810,421,22.376,-120.,93.382,4475,0.10679
810,431,23.352,-120.,95.976,4475,0.10641
810,410,21.067,-120.,94.197,4475,0.10669
811,421,22.376,-120.,93.382,4475,0.10679
811,410,21.067,-120.,94.197,4475,0.10669
811,406,20.74,-120.,93.354,4475,0.10679
812,421,22.376,-120.,93.382,4475,0.10679
812,406,20.74,-120.,93.354,4475,0.10679
812,416,21.743,-120.,91.638,4475,0.10698
813,421,22.376,-120.,93.382,4475,0.10679
813,416,21.743,-120.,91.638,4475,0.10698
813,426,22.522,-120.,91.651,4475,0.10699
814,421,22.376,-120.,93.382,4475,0.10679
814,426,22.522,-120.,91.651,4475,0.10699
814,441,24.832,-120.,93.474,4475,0.10681
815,416,21.743,-120.,91.638,4475,0.10698
815,426,22.522,-120.,91.651,4475,0.10699
815,412,21.398,-120.,90.871,4475,0.10704
